symbol,date,direction,entry_time,entry_price,target_price,stop_price,exit_time,exit_price,exit_reason,pnl
APOLLOHOSP,3/20/2024,SELL,2024-03-20 10:10:00,6100.55,6070.0472500000005,6115.801375,2024-03-20 10:50:00,6115.801375,stop_loss,-0.0025
APOLLOHOSP,3/21/2024,SELL,2024-03-21 09:20:00,6160.1,6129.2995,6175.50025,2024-03-21 09:35:00,6129.2995,target_hit,0.005
APOLLOHOSP,3/22/2024,BUY,2024-03-22 09:20:00,6190.85,6221.80425,6175.372875000001,2024-03-22 09:30:00,6221.80425,target_hit,0.005
APOLLOHOSP,3/26/2024,BUY,2024-03-26 09:20:00,6460.0,6492.299999999999,6443.85,2024-03-26 09:25:00,6443.85,stop_loss,-0.0025
APOLLOHOSP,3/26/2024,SELL,2024-03-26 09:40:00,6374.75,6342.87625,6390.686874999999,2024-03-26 09:50:00,6390.686874999999,stop_loss,-0.0025
APOLLOHOSP,3/27/2024,SELL,2024-03-27 09:20:00,6304.1,6272.579500000001,6319.86025,2024-03-27 09:50:00,6272.579500000001,target_hit,0.005
APOLLOHOSP,3/28/2024,SELL,2024-03-28 09:20:00,6123.85,6093.230750000001,6139.159625,2024-03-28 09:30:00,6139.159625,stop_loss,-0.0025
APOLLOHOSP,3/28/2024,BUY,2024-03-28 10:05:00,6269.5,6300.847499999999,6253.82625,2024-03-28 10:35:00,6300.847499999999,target_hit,0.005
APOLLOHOSP,4/1/2024,BUY,2024-04-01 09:20:00,6434.3,6466.4715,6418.214250000001,2024-04-01 09:30:00,6466.4715,target_hit,0.005
APOLLOTYRE,1/2/2024,BUY,2024-01-02 09:20:00,453.45,455.7172499999999,452.316375,2024-01-02 09:55:00,452.316375,stop_loss,-0.0025
APOLLOTYRE,1/2/2024,SELL,2024-01-02 09:55:00,451.5,449.2425,452.62874999999997,2024-01-02 10:05:00,452.62874999999997,stop_loss,-0.0025
APOLLOTYRE,1/3/2024,BUY,2024-01-03 11:05:00,457.3,459.58649999999994,456.15675000000005,2024-01-03 12:20:00,456.15675000000005,stop_loss,-0.0025
APOLLOTYRE,1/4/2024,SELL,2024-01-04 09:35:00,457.2,454.914,458.34299999999996,2024-01-04 10:15:00,454.914,target_hit,0.005
APOLLOTYRE,1/5/2024,BUY,2024-01-05 09:20:00,454.05,456.32025,452.91487500000005,2024-01-05 10:00:00,456.32025,target_hit,0.005
APOLLOTYRE,1/8/2024,SELL,2024-01-08 09:25:00,458.55,456.25725,459.696375,2024-01-08 09:45:00,456.25725,target_hit,0.005
APOLLOTYRE,1/9/2024,BUY,2024-01-09 09:20:00,467.9,470.2394999999999,466.73025,2024-01-09 09:40:00,466.73025,stop_loss,-0.0025
APOLLOTYRE,1/10/2024,SELL,2024-01-10 09:20:00,465.7,463.37149999999997,466.86424999999997,2024-01-10 09:40:00,466.86424999999997,stop_loss,-0.0025
APOLLOTYRE,1/11/2024,BUY,2024-01-11 09:20:00,471.8,474.15899999999993,470.62050000000005,2024-01-11 12:20:00,470.62050000000005,stop_loss,-0.0025
APOLLOTYRE,1/11/2024,SELL,2024-01-11 14:10:00,467.6,465.262,468.769,2024-01-11 14:30:00,468.769,stop_loss,-0.0025
APOLLOTYRE,1/12/2024,SELL,2024-01-12 09:20:00,465.95,463.62025,467.114875,2024-01-12 11:15:00,467.114875,stop_loss,-0.0025
APOLLOTYRE,1/12/2024,BUY,2024-01-12 11:55:00,471.8,474.15899999999993,470.62050000000005,2024-01-12 12:00:00,470.62050000000005,stop_loss,-0.0025
APOLLOTYRE,1/15/2024,SELL,2024-01-15 09:25:00,469.6,467.252,470.774,2024-01-15 11:55:00,470.774,stop_loss,-0.0025
APOLLOTYRE,1/15/2024,BUY,2024-01-15 13:55:00,471.95,474.30974999999995,470.770125,2024-01-15 15:15:00,472.45,time_exit,0.00105943
APOLLOTYRE,1/16/2024,BUY,2024-01-16 09:20:00,475.3,477.6765,474.11175000000003,2024-01-16 09:40:00,474.11175000000003,stop_loss,-0.0025
APOLLOTYRE,1/16/2024,SELL,2024-01-16 12:45:00,469.7,467.3515,470.87424999999996,2024-01-16 13:05:00,467.3515,target_hit,0.005
APOLLOTYRE,1/17/2024,BUY,2024-01-17 09:20:00,471.05,473.40524999999997,469.87237500000003,2024-01-17 09:30:00,473.40524999999997,target_hit,0.005
APOLLOTYRE,1/18/2024,BUY,2024-01-18 09:20:00,480.1,482.5005,478.89975000000004,2024-01-18 09:25:00,478.89975000000004,stop_loss,-0.0025
APOLLOTYRE,1/18/2024,SELL,2024-01-18 09:45:00,469.95,467.60024999999996,471.124875,2024-01-18 10:05:00,471.124875,stop_loss,-0.0025
APOLLOTYRE,1/19/2024,SELL,2024-01-19 09:20:00,496.3,493.81850000000003,497.54075,2024-01-19 09:25:00,497.54075,stop_loss,-0.0025
APOLLOTYRE,1/19/2024,BUY,2024-01-19 14:35:00,504.05,506.57024999999993,502.78987500000005,2024-01-19 15:00:00,502.78987500000005,stop_loss,-0.0025
APOLLOTYRE,1/20/2024,BUY,2024-01-20 09:20:00,506.3,508.83149999999995,505.03425000000004,2024-01-20 09:25:00,505.03425000000004,stop_loss,-0.0025
APOLLOTYRE,1/20/2024,SELL,2024-01-20 09:55:00,501.2,498.69399999999996,502.453,2024-01-20 10:00:00,502.453,stop_loss,-0.0025
APOLLOTYRE,1/23/2024,BUY,2024-01-23 09:20:00,526.75,529.38375,525.433125,2024-01-23 09:30:00,529.38375,target_hit,0.005
APOLLOTYRE,1/23/2024,SELL,2024-01-23 10:00:00,523.0,520.385,524.3075,2024-01-23 10:45:00,520.385,target_hit,0.005
APOLLOTYRE,1/24/2024,SELL,2024-01-24 09:20:00,511.3,508.7435,512.57825,2024-01-24 09:35:00,512.57825,stop_loss,-0.0025
APOLLOTYRE,1/24/2024,BUY,2024-01-24 10:00:00,515.0,517.5749999999999,513.7125,2024-01-24 10:30:00,517.5749999999999,target_hit,0.005
APOLLOTYRE,1/25/2024,SELL,2024-01-25 09:20:00,520.0,517.4,521.3,2024-01-25 09:25:00,521.3,stop_loss,-0.0025
APOLLOTYRE,1/29/2024,BUY,2024-01-29 09:25:00,521.5,524.1075,520.1962500000001,2024-01-29 10:50:00,520.1962500000001,stop_loss,-0.0025
APOLLOTYRE,1/30/2024,BUY,2024-01-30 12:10:00,533.55,536.2177499999999,532.216125,2024-01-30 12:25:00,536.2177499999999,target_hit,0.005
APOLLOTYRE,1/31/2024,BUY,2024-01-31 09:20:00,543.0,545.7149999999999,541.6425,2024-01-31 09:35:00,541.6425,stop_loss,-0.0025
APOLLOTYRE,1/31/2024,SELL,2024-01-31 12:45:00,528.75,526.10625,530.071875,2024-01-31 12:50:00,530.071875,stop_loss,-0.0025
APOLLOTYRE,2/1/2024,SELL,2024-02-01 09:20:00,540.1,537.3995,541.45025,2024-02-01 09:40:00,541.45025,stop_loss,-0.0025
APOLLOTYRE,2/2/2024,BUY,2024-02-02 10:25:00,544.0,546.7199999999999,542.64,2024-02-02 11:40:00,542.64,stop_loss,-0.0025
APOLLOTYRE,2/2/2024,SELL,2024-02-02 13:30:00,538.15,535.45925,539.495375,2024-02-02 13:50:00,539.495375,stop_loss,-0.0025
APOLLOTYRE,2/5/2024,BUY,2024-02-05 09:20:00,544.3,547.0215,542.93925,2024-02-05 09:35:00,547.0215,target_hit,0.005
APOLLOTYRE,2/6/2024,SELL,2024-02-06 09:20:00,547.85,545.11075,549.219625,2024-02-06 09:35:00,549.219625,stop_loss,-0.0025
APOLLOTYRE,2/6/2024,BUY,2024-02-06 13:20:00,553.95,556.71975,552.5651250000001,2024-02-06 14:50:00,552.5651250000001,stop_loss,-0.0025
APOLLOTYRE,2/7/2024,SELL,2024-02-07 09:20:00,554.1,551.3295,555.48525,2024-02-07 09:40:00,551.3295,target_hit,0.005
APOLLOTYRE,2/8/2024,SELL,2024-02-08 09:20:00,547.6,544.862,548.9689999999999,2024-02-08 09:25:00,548.9689999999999,stop_loss,-0.0025
APOLLOTYRE,2/9/2024,SELL,2024-02-09 10:40:00,513.45,510.88275000000004,514.7336250000001,2024-02-09 10:50:00,510.88275000000004,target_hit,0.005
APOLLOTYRE,2/12/2024,BUY,2024-02-12 09:35:00,518.45,521.04225,517.1538750000001,2024-02-12 09:40:00,517.1538750000001,stop_loss,-0.0025
APOLLOTYRE,2/12/2024,SELL,2024-02-12 10:25:00,509.95,507.40024999999997,511.22487499999994,2024-02-12 10:30:00,511.22487499999994,stop_loss,-0.0025
APOLLOTYRE,2/13/2024,SELL,2024-02-13 09:20:00,513.3,510.73349999999994,514.5832499999999,2024-02-13 09:25:00,510.73349999999994,target_hit,0.005
APOLLOTYRE,2/13/2024,BUY,2024-02-13 10:05:00,515.9,518.4794999999999,514.61025,2024-02-13 12:05:00,514.61025,stop_loss,-0.0025
APOLLOTYRE,2/14/2024,BUY,2024-02-14 10:00:00,507.4,509.9369999999999,506.1315,2024-02-14 11:55:00,509.9369999999999,target_hit,0.005
APOLLOTYRE,2/15/2024,SELL,2024-02-15 09:25:00,519.8,517.2009999999999,521.0994999999999,2024-02-15 13:05:00,521.0994999999999,stop_loss,-0.0025
APOLLOTYRE,2/15/2024,BUY,2024-02-15 13:15:00,524.5,527.1225,523.18875,2024-02-15 13:35:00,523.18875,stop_loss,-0.0025
APOLLOTYRE,2/16/2024,BUY,2024-02-16 09:20:00,527.3,529.9364999999999,525.98175,2024-02-16 09:45:00,525.98175,stop_loss,-0.0025
APOLLOTYRE,2/19/2024,SELL,2024-02-19 09:20:00,527.3,524.6635,528.6182499999999,2024-02-19 09:25:00,528.6182499999999,stop_loss,-0.0025
APOLLOTYRE,2/19/2024,BUY,2024-02-19 10:40:00,534.3,536.9714999999999,532.96425,2024-02-19 14:45:00,532.96425,stop_loss,-0.0025
APOLLOTYRE,2/20/2024,SELL,2024-02-20 09:20:00,529.6,526.952,530.924,2024-02-20 09:40:00,526.952,target_hit,0.005
APOLLOTYRE,2/21/2024,BUY,2024-02-21 09:50:00,521.2,523.806,519.897,2024-02-21 12:55:00,523.806,target_hit,0.005
APOLLOTYRE,2/21/2024,SELL,2024-02-21 14:45:00,517.2,514.614,518.493,2024-02-21 15:15:00,515.95,time_exit,0.00241686
APOLLOTYRE,2/22/2024,SELL,2024-02-22 09:25:00,514.75,512.17625,516.036875,2024-02-22 09:35:00,516.036875,stop_loss,-0.0025
APOLLOTYRE,2/22/2024,BUY,2024-02-22 13:45:00,519.5,522.0975,518.2012500000001,2024-02-22 14:35:00,522.0975,target_hit,0.005
APOLLOTYRE,2/23/2024,BUY,2024-02-23 09:25:00,525.15,527.7757499999999,523.837125,2024-02-23 09:50:00,523.837125,stop_loss,-0.0025
APOLLOTYRE,2/23/2024,SELL,2024-02-23 09:35:00,524.85,522.2257500000001,526.162125,2024-02-23 10:25:00,522.2257500000001,target_hit,0.005
APOLLOTYRE,2/26/2024,BUY,2024-02-26 09:20:00,525.0,527.625,523.6875,2024-02-26 09:50:00,523.6875,stop_loss,-0.0025
APOLLOTYRE,2/26/2024,SELL,2024-02-26 09:55:00,521.45,518.84275,522.753625,2024-02-26 11:05:00,522.753625,stop_loss,-0.0025
APOLLOTYRE,2/27/2024,SELL,2024-02-27 09:20:00,526.75,524.11625,528.066875,2024-02-27 10:05:00,524.11625,target_hit,0.005
APOLLOTYRE,2/28/2024,SELL,2024-02-28 09:50:00,517.85,515.26075,519.144625,2024-02-28 10:05:00,519.144625,stop_loss,-0.0025
APOLLOTYRE,2/29/2024,SELL,2024-02-29 09:20:00,507.0,504.465,508.2675,2024-02-29 09:25:00,508.2675,stop_loss,-0.0025
APOLLOTYRE,2/29/2024,BUY,2024-02-29 09:25:00,509.95,512.49975,508.67512500000004,2024-02-29 09:50:00,508.67512500000004,stop_loss,-0.0025
APOLLOTYRE,3/1/2024,BUY,2024-03-01 12:00:00,524.85,527.47425,523.5378750000001,2024-03-01 12:25:00,527.47425,target_hit,0.005
APOLLOTYRE,3/2/2024,SELL,2024-03-02 09:20:00,530.0,527.35,531.3249999999999,2024-03-02 11:30:00,531.3249999999999,stop_loss,-0.0025
APOLLOTYRE,3/2/2024,BUY,2024-03-02 11:30:00,532.8,535.4639999999999,531.468,2024-03-02 11:45:00,531.468,stop_loss,-0.0025
APOLLOTYRE,3/4/2024,SELL,2024-03-04 09:20:00,530.5,527.8475,531.82625,2024-03-04 09:55:00,527.8475,target_hit,0.005
APOLLOTYRE,3/4/2024,BUY,2024-03-04 14:30:00,533.7,536.3685,532.36575,2024-03-04 15:15:00,535.2,time_exit,0.00281057
APOLLOTYRE,3/5/2024,BUY,2024-03-05 09:20:00,540.1,542.8004999999999,538.7497500000001,2024-03-05 09:35:00,542.8004999999999,target_hit,0.005
APOLLOTYRE,3/6/2024,SELL,2024-03-06 09:40:00,537.3,534.6134999999999,538.64325,2024-03-06 09:50:00,534.6134999999999,target_hit,0.005
APOLLOTYRE,3/7/2024,SELL,2024-03-07 13:25:00,522.2,519.589,523.5055,2024-03-07 14:00:00,519.589,target_hit,0.005
APOLLOTYRE,3/11/2024,SELL,2024-03-11 09:20:00,511.7,509.1415,512.97925,2024-03-11 09:45:00,509.1415,target_hit,0.005
APOLLOTYRE,3/12/2024,BUY,2024-03-12 09:20:00,509.5,512.0474999999999,508.22625000000005,2024-03-12 09:25:00,508.22625000000005,stop_loss,-0.0025
APOLLOTYRE,3/12/2024,SELL,2024-03-12 10:35:00,503.5,500.9825,504.75874999999996,2024-03-12 11:00:00,504.75874999999996,stop_loss,-0.0025
APOLLOTYRE,3/13/2024,BUY,2024-03-13 09:20:00,509.35,511.89674999999994,508.07662500000004,2024-03-13 09:25:00,508.07662500000004,stop_loss,-0.0025
APOLLOTYRE,3/13/2024,SELL,2024-03-13 09:25:00,506.6,504.067,507.8665,2024-03-13 09:35:00,504.067,target_hit,0.005
APOLLOTYRE,3/14/2024,BUY,2024-03-14 09:20:00,495.35,497.82674999999995,494.11162500000006,2024-03-14 09:50:00,494.11162500000006,stop_loss,-0.0025
APOLLOTYRE,3/15/2024,SELL,2024-03-15 09:35:00,494.55,492.07725,495.78637499999996,2024-03-15 09:50:00,492.07725,target_hit,0.005
APOLLOTYRE,3/18/2024,SELL,2024-03-18 09:30:00,468.35,466.00825000000003,469.520875,2024-03-18 09:35:00,469.520875,stop_loss,-0.0025
APOLLOTYRE,3/20/2024,SELL,2024-03-20 09:25:00,448.6,446.357,449.7215,2024-03-20 09:40:00,446.357,target_hit,0.005
APOLLOTYRE,3/21/2024,BUY,2024-03-21 09:25:00,456.3,458.58149999999995,455.15925000000004,2024-03-21 09:45:00,458.58149999999995,target_hit,0.005
APOLLOTYRE,3/22/2024,SELL,2024-03-22 09:25:00,458.8,456.50600000000003,459.947,2024-03-22 10:15:00,459.947,stop_loss,-0.0025
APOLLOTYRE,3/22/2024,BUY,2024-03-22 10:25:00,463.6,465.91799999999995,462.44100000000003,2024-03-22 10:40:00,462.44100000000003,stop_loss,-0.0025
APOLLOTYRE,3/26/2024,BUY,2024-03-26 09:20:00,469.45,471.79724999999996,468.27637500000003,2024-03-26 09:30:00,468.27637500000003,stop_loss,-0.0025
APOLLOTYRE,3/26/2024,SELL,2024-03-26 09:20:00,469.45,467.10275,470.62362499999995,2024-03-26 09:40:00,467.10275,target_hit,0.005
APOLLOTYRE,3/27/2024,SELL,2024-03-27 09:45:00,471.15,468.79425,472.32787499999995,2024-03-27 10:30:00,472.32787499999995,stop_loss,-0.0025
APOLLOTYRE,3/28/2024,SELL,2024-03-28 10:00:00,465.95,463.62025,467.114875,2024-03-28 10:25:00,463.62025,target_hit,0.005
APOLLOTYRE,4/1/2024,SELL,2024-04-01 09:20:00,468.25,465.90875,469.420625,2024-04-01 09:35:00,469.420625,stop_loss,-0.0025
ASHOKLEY,1/1/2024,BUY,2024-01-01 09:20:00,179.05,179.94525,178.60237500000002,2024-01-01 09:30:00,178.60237500000002,stop_loss,-0.0025
ASHOKLEY,1/2/2024,BUY,2024-01-02 09:20:00,182.75,183.66375,182.293125,2024-01-02 09:25:00,183.66375,target_hit,0.005
ASHOKLEY,1/2/2024,SELL,2024-01-02 09:45:00,180.75,179.84625,181.201875,2024-01-02 09:50:00,179.84625,target_hit,0.005
ASHOKLEY,1/3/2024,SELL,2024-01-03 09:35:00,174.0,173.13,174.435,2024-01-03 11:05:00,174.435,stop_loss,-0.0025
ASHOKLEY,1/4/2024,SELL,2024-01-04 09:35:00,175.0,174.125,175.4375,2024-01-04 10:05:00,175.4375,stop_loss,-0.0025
ASHOKLEY,1/5/2024,BUY,2024-01-05 09:50:00,176.1,176.98049999999998,175.65975,2024-01-05 10:45:00,175.65975,stop_loss,-0.0025
ASHOKLEY,1/5/2024,SELL,2024-01-05 10:45:00,175.25,174.37375,175.68812499999999,2024-01-05 12:20:00,175.68812499999999,stop_loss,-0.0025
ASHOKLEY,1/8/2024,BUY,2024-01-08 09:20:00,176.55,177.43275,176.10862500000002,2024-01-08 09:30:00,176.10862500000002,stop_loss,-0.0025
ASHOKLEY,1/8/2024,SELL,2024-01-08 10:50:00,174.7,173.82649999999998,175.13674999999998,2024-01-08 14:20:00,173.82649999999998,target_hit,0.005
ASHOKLEY,1/9/2024,SELL,2024-01-09 09:40:00,173.6,172.732,174.034,2024-01-09 10:00:00,174.034,stop_loss,-0.0025
ASHOKLEY,1/10/2024,SELL,2024-01-10 09:20:00,171.6,170.742,172.029,2024-01-10 09:25:00,170.742,target_hit,0.005
ASHOKLEY,1/11/2024,SELL,2024-01-11 09:35:00,171.25,170.39375,171.678125,2024-01-11 11:15:00,171.678125,stop_loss,-0.0025
ASHOKLEY,1/11/2024,BUY,2024-01-11 12:15:00,172.55,173.41275,172.118625,2024-01-11 12:45:00,172.118625,stop_loss,-0.0025
ASHOKLEY,1/12/2024,SELL,2024-01-12 09:20:00,171.2,170.344,171.628,2024-01-12 13:35:00,171.628,stop_loss,-0.0025
ASHOKLEY,1/12/2024,BUY,2024-01-12 14:35:00,172.0,172.85999999999999,171.57000000000002,2024-01-12 15:05:00,171.57000000000002,stop_loss,-0.0025
ASHOKLEY,1/15/2024,SELL,2024-01-15 09:20:00,172.15,171.28925,172.580375,2024-01-15 09:40:00,171.28925,target_hit,0.005
ASHOKLEY,1/16/2024,BUY,2024-01-16 09:20:00,171.9,172.75949999999997,171.47025000000002,2024-01-16 09:30:00,172.75949999999997,target_hit,0.005
ASHOKLEY,1/16/2024,SELL,2024-01-16 13:05:00,170.3,169.44850000000002,170.72575,2024-01-16 15:15:00,170.45,time_exit,-0.0008808
ASHOKLEY,1/17/2024,BUY,2024-01-17 09:30:00,169.3,170.1465,168.87675000000002,2024-01-17 09:40:00,168.87675000000002,stop_loss,-0.0025
ASHOKLEY,1/17/2024,SELL,2024-01-17 10:00:00,167.25,166.41375,167.668125,2024-01-17 10:05:00,167.668125,stop_loss,-0.0025
ASHOKLEY,1/18/2024,SELL,2024-01-18 09:30:00,165.05,164.22475,165.462625,2024-01-18 09:45:00,164.22475,target_hit,0.005
ASHOKLEY,1/18/2024,BUY,2024-01-18 10:35:00,167.1,167.9355,166.68225,2024-01-18 11:05:00,167.9355,target_hit,0.005
ASHOKLEY,1/19/2024,SELL,2024-01-19 09:50:00,169.05,168.20475000000002,169.472625,2024-01-19 11:40:00,168.20475000000002,target_hit,0.005
ASHOKLEY,1/20/2024,BUY,2024-01-20 09:30:00,169.8,170.649,169.37550000000002,2024-01-20 10:10:00,169.37550000000002,stop_loss,-0.0025
ASHOKLEY,1/23/2024,SELL,2024-01-23 09:20:00,168.9,168.0555,169.32225,2024-01-23 09:25:00,169.32225,stop_loss,-0.0025
ASHOKLEY,1/24/2024,BUY,2024-01-24 09:30:00,166.0,166.82999999999998,165.585,2024-01-24 10:00:00,165.585,stop_loss,-0.0025
ASHOKLEY,1/24/2024,SELL,2024-01-24 11:30:00,164.0,163.18,164.41,2024-01-24 12:30:00,163.18,target_hit,0.005
ASHOKLEY,1/25/2024,BUY,2024-01-25 09:35:00,167.75,168.58874999999998,167.330625,2024-01-25 09:40:00,167.330625,stop_loss,-0.0025
ASHOKLEY,1/25/2024,SELL,2024-01-25 10:10:00,165.85,165.02075,166.264625,2024-01-25 10:55:00,165.02075,target_hit,0.005
ASHOKLEY,1/29/2024,BUY,2024-01-29 09:40:00,166.15,166.98075,165.73462500000002,2024-01-29 11:25:00,166.98075,target_hit,0.005
ASHOKLEY,1/30/2024,SELL,2024-01-30 09:20:00,168.95,168.10524999999998,169.37237499999998,2024-01-30 11:05:00,168.10524999999998,target_hit,0.005
ASHOKLEY,1/31/2024,BUY,2024-01-31 09:20:00,167.75,168.58874999999998,167.330625,2024-01-31 09:50:00,168.58874999999998,target_hit,0.005
ASHOKLEY,2/1/2024,SELL,2024-02-01 09:20:00,170.25,169.39875,170.675625,2024-02-01 09:55:00,170.675625,stop_loss,-0.0025
ASHOKLEY,2/2/2024,BUY,2024-02-02 10:05:00,168.9,169.7445,168.47775000000001,2024-02-02 10:15:00,169.7445,target_hit,0.005
ASHOKLEY,2/5/2024,BUY,2024-02-05 09:25:00,171.25,172.10625,170.821875,2024-02-05 09:35:00,170.821875,stop_loss,-0.0025
ASHOKLEY,2/5/2024,SELL,2024-02-05 09:55:00,169.7,168.8515,170.12425,2024-02-05 10:25:00,168.8515,target_hit,0.005
ASHOKLEY,2/6/2024,SELL,2024-02-06 09:20:00,178.6,177.707,179.04649999999998,2024-02-06 09:25:00,177.707,target_hit,0.005
ASHOKLEY,2/7/2024,SELL,2024-02-07 09:20:00,174.65,173.77675,175.086625,2024-02-07 09:25:00,175.086625,stop_loss,-0.0025
ASHOKLEY,2/8/2024,SELL,2024-02-08 09:20:00,173.0,172.135,173.4325,2024-02-08 09:30:00,172.135,target_hit,0.005
ASHOKLEY,2/9/2024,SELL,2024-02-09 09:30:00,168.5,167.6575,168.92125,2024-02-09 09:50:00,167.6575,target_hit,0.005
ASHOKLEY,2/12/2024,SELL,2024-02-12 09:45:00,167.1,166.2645,167.51774999999998,2024-02-12 09:50:00,167.51774999999998,stop_loss,-0.0025
ASHOKLEY,2/13/2024,SELL,2024-02-13 09:20:00,166.9,166.06550000000001,167.31725,2024-02-13 09:25:00,166.06550000000001,target_hit,0.005
ASHOKLEY,2/13/2024,BUY,2024-02-13 13:20:00,168.15,168.99075,167.72962500000003,2024-02-13 15:15:00,168.0,time_exit,-0.00089206
ASHOKLEY,2/14/2024,BUY,2024-02-14 09:20:00,166.2,167.03099999999998,165.7845,2024-02-14 09:30:00,165.7845,stop_loss,-0.0025
ASHOKLEY,2/15/2024,BUY,2024-02-15 09:20:00,169.75,170.59875,169.325625,2024-02-15 09:35:00,169.325625,stop_loss,-0.0025
ASHOKLEY,2/15/2024,SELL,2024-02-15 09:40:00,168.85,168.00575,169.272125,2024-02-15 10:15:00,169.272125,stop_loss,-0.0025
ASHOKLEY,2/16/2024,BUY,2024-02-16 09:20:00,170.05,170.90025,169.62487500000003,2024-02-16 10:00:00,170.90025,target_hit,0.005
ASHOKLEY,2/16/2024,SELL,2024-02-16 15:15:00,169.05,168.20475000000002,169.472625,2024-02-16 15:15:00,169.05,time_exit,0.0
ASHOKLEY,2/19/2024,SELL,2024-02-19 09:50:00,167.7,166.86149999999998,168.11925,2024-02-19 13:35:00,168.11925,stop_loss,-0.0025
ASHOKLEY,2/20/2024,BUY,2024-02-20 09:20:00,168.15,168.99075,167.72962500000003,2024-02-20 09:50:00,167.72962500000003,stop_loss,-0.0025
ASHOKLEY,2/20/2024,SELL,2024-02-20 14:00:00,167.25,166.41375,167.668125,2024-02-20 15:00:00,167.668125,stop_loss,-0.0025
ASHOKLEY,2/21/2024,BUY,2024-02-21 09:20:00,171.9,172.75949999999997,171.47025000000002,2024-02-21 09:25:00,171.47025000000002,stop_loss,-0.0025
ASHOKLEY,2/21/2024,SELL,2024-02-21 09:50:00,168.1,167.2595,168.52024999999998,2024-02-21 09:55:00,168.52024999999998,stop_loss,-0.0025
ASHOKLEY,2/22/2024,SELL,2024-02-22 09:20:00,164.9,164.0755,165.31225,2024-02-22 09:30:00,164.0755,target_hit,0.005
ASHOKLEY,2/22/2024,BUY,2024-02-22 14:50:00,167.45,168.28724999999997,167.031375,2024-02-22 15:15:00,167.85,time_exit,0.00238877
ASHOKLEY,2/23/2024,SELL,2024-02-23 09:20:00,167.2,166.36399999999998,167.61799999999997,2024-02-23 09:35:00,167.61799999999997,stop_loss,-0.0025
ASHOKLEY,2/23/2024,BUY,2024-02-23 10:10:00,168.55,169.39275,168.12862500000003,2024-02-23 10:25:00,168.12862500000003,stop_loss,-0.0025
ASHOKLEY,2/26/2024,SELL,2024-02-26 09:50:00,167.9,167.06050000000002,168.31975,2024-02-26 10:00:00,167.06050000000002,target_hit,0.005
ASHOKLEY,2/26/2024,BUY,2024-02-26 13:05:00,169.65,170.49824999999998,169.225875,2024-02-26 13:45:00,170.49824999999998,target_hit,0.005
ASHOKLEY,2/27/2024,SELL,2024-02-27 11:50:00,168.4,167.558,168.821,2024-02-27 12:55:00,168.821,stop_loss,-0.0025
ASHOKLEY,2/28/2024,BUY,2024-02-28 09:25:00,169.0,169.84499999999997,168.57750000000001,2024-02-28 09:30:00,168.57750000000001,stop_loss,-0.0025
ASHOKLEY,2/28/2024,SELL,2024-02-28 09:20:00,168.8,167.95600000000002,169.222,2024-02-28 09:55:00,167.95600000000002,target_hit,0.005
ASHOKLEY,2/29/2024,SELL,2024-02-29 09:20:00,163.7,162.8815,164.10924999999997,2024-02-29 09:25:00,164.10924999999997,stop_loss,-0.0025
ASHOKLEY,2/29/2024,BUY,2024-02-29 09:25:00,164.45,165.27224999999996,164.038875,2024-02-29 10:10:00,164.038875,stop_loss,-0.0025
ASHOKLEY,3/1/2024,BUY,2024-03-01 14:40:00,167.15,167.98575,166.73212500000002,2024-03-01 14:55:00,167.98575,target_hit,0.005
ASHOKLEY,3/2/2024,SELL,2024-03-02 09:20:00,167.1,166.2645,167.51774999999998,2024-03-02 12:20:00,167.51774999999998,stop_loss,-0.0025
ASHOKLEY,3/4/2024,SELL,2024-03-04 09:20:00,166.85,166.01575,167.267125,2024-03-04 10:15:00,167.267125,stop_loss,-0.0025
ASHOKLEY,3/4/2024,BUY,2024-03-04 10:20:00,168.05,168.89024999999998,167.62987500000003,2024-03-04 11:00:00,167.62987500000003,stop_loss,-0.0025
ASHOKLEY,3/5/2024,BUY,2024-03-05 09:20:00,168.25,169.09124999999997,167.829375,2024-03-05 09:35:00,167.829375,stop_loss,-0.0025
ASHOKLEY,3/6/2024,SELL,2024-03-06 09:30:00,165.7,164.8715,166.11424999999997,2024-03-06 09:55:00,164.8715,target_hit,0.005
ASHOKLEY,3/7/2024,BUY,2024-03-07 09:20:00,166.4,167.232,165.984,2024-03-07 15:15:00,166.05,time_exit,-0.00210337
ASHOKLEY,3/11/2024,SELL,2024-03-11 09:45:00,166.45,165.61775,166.86612499999998,2024-03-11 12:10:00,165.61775,target_hit,0.005
ASHOKLEY,3/12/2024,SELL,2024-03-12 09:20:00,164.05,163.22975000000002,164.460125,2024-03-12 09:25:00,163.22975000000002,target_hit,0.005
ASHOKLEY,3/13/2024,SELL,2024-03-13 09:20:00,161.6,160.792,162.004,2024-03-13 09:25:00,160.792,target_hit,0.005
ASHOKLEY,3/14/2024,BUY,2024-03-14 09:20:00,156.6,157.38299999999998,156.20850000000002,2024-03-14 09:55:00,157.38299999999998,target_hit,0.005
ASHOKLEY,3/15/2024,SELL,2024-03-15 09:50:00,157.05,156.26475000000002,157.442625,2024-03-15 10:25:00,156.26475000000002,target_hit,0.005
ASHOKLEY,3/18/2024,SELL,2024-03-18 09:30:00,156.3,155.51850000000002,156.69075,2024-03-18 09:35:00,156.69075,stop_loss,-0.0025
